symA,symB,S_cos,S_wcos,S_dot,same_group,period_distance
Gd,Tb,9.919838910679e-01,9.947425164445e-01,1.037943424384e+01,1,0.000000000000e+00
Gd,Dy,8.974055810863e-01,9.767947101640e-01,1.010790375384e+01,1,0.000000000000e+00
Gd,Ho,8.333400460576e-01,7.319783202788e-01,7.602009123728e+00,1,0.000000000000e+00
Gd,Er,8.966657790168e-01,9.818822101890e-01,9.783343109888e+00,1,0.000000000000e+00
Gd,Tm,6.643614712096e-01,8.869058169805e-01,7.510041834173e+00,1,0.000000000000e+00
Gd,Yb,7.173593821414e-01,6.555178703356e-01,4.715274215366e+00,1,0.000000000000e+00
Gd,Lu,7.815133927750e-01,6.623107338863e-01,6.417027092672e+00,1,0.000000000000e+00
Gd,Hf,-1.001873017667e-01,3.481090520425e-02,-1.944176358378e+00,0,0.000000000000e+00
Gd,Ta,8.781741420311e-01,8.110027770415e-01,7.283253302250e+00,0,0.000000000000e+00
Gd,W,-7.957387221000e-02,1.342889477076e-01,-1.546485237069e+00,0,0.000000000000e+00
Gd,Re,8.279491259616e-01,7.704160482517e-01,5.851496923661e+00,0,0.000000000000e+00
Gd,Os,8.292288230453e-01,7.437474637207e-01,6.372729139136e+00,0,0.000000000000e+00
Gd,Ir,7.671509704717e-01,6.675468185585e-01,5.601456970110e+00,0,0.000000000000e+00
Gd,Pt,6.005175973318e-01,5.207507893103e-01,3.735639787832e+00,0,0.000000000000e+00
Gd,Au,2.934793140746e-01,1.793980783920e-01,1.982145214297e+00,0,0.000000000000e+00
Gd,Hg,-4.064802213057e-01,-1.538805145650e-01,-3.414277939251e+00,0,0.000000000000e+00
Gd,Tl,4.580087449801e-01,2.465531131793e-01,3.244967707403e+00,0,0.000000000000e+00
Gd,Pb,2.992909026350e-01,5.518750151284e-02,1.804327872557e+00,0,0.000000000000e+00
Gd,Bi,-1.217470327357e-01,-1.251572994321e-01,-3.724052631305e+00,0,0.000000000000e+00
Gd,Po,3.855997688127e-01,2.254299942734e-01,3.006653574793e+00,0,0.000000000000e+00
Gd,At,1.745751970322e-01,2.082357022996e-01,4.866821650915e+00,0,0.000000000000e+00
Gd,Rn,-3.752799940968e-01,-1.844606308576e-01,-3.593683712149e+00,0,0.000000000000e+00
Gd,Fr,1.319263182026e-01,3.662919289980e-01,4.402745004660e+00,0,1.000000000000e+00
Gd,Ra,4.457458951101e-01,1.303713476926e-01,3.332556167379e+00,0,1.000000000000e+00
Gd,Ac,6.180658741739e-01,3.878228636855e-01,6.145592933320e+00,1,1.000000000000e+00
Gd,Th,2.978939634838e-01,5.170160072684e-01,7.748860402061e+00,1,1.000000000000e+00
Gd,Pa,-2.786172334244e-01,-5.725685896742e-01,-4.144861367611e+00,1,1.000000000000e+00
Gd,U,-3.137703443849e-01,-6.004051712410e-01,-4.677537536628e+00,1,1.000000000000e+00
Gd,Np,-2.726635711061e-01,-5.563116703136e-01,-4.057554093717e+00,1,1.000000000000e+00
Gd,Pu,-2.629816104034e-01,-5.620957509425e-01,-3.913724478761e+00,1,1.000000000000e+00
Gd,Am,-1.664769865190e-01,-4.463616948633e-01,-2.584425273225e+00,1,1.000000000000e+00
Gd,Cm,-2.601542484336e-01,-5.696676569029e-01,-3.890097896135e+00,1,1.000000000000e+00
Gd,Bk,-3.020374276402e-01,-5.909442336188e-01,-4.497396920532e+00,1,1.000000000000e+00
Gd,Cf,-2.241816816179e-01,-4.923920870663e-01,-3.421125716730e+00,1,1.000000000000e+00
Gd,Es,-2.074665648655e-01,-4.275167943821e-01,-3.382129975987e+00,1,1.000000000000e+00
Gd,Fm,-4.464171815086e-01,-6.553131250240e-01,-1.032424268012e+01,1,1.000000000000e+00
Gd,Md,-4.505743465524e-01,-6.575908746664e-01,-1.042298081381e+01,1,1.000000000000e+00
Gd,No,-4.526092145610e-01,-6.587037567703e-01,-1.047150355380e+01,1,1.000000000000e+00
Gd,Lr,-3.697413840594e-01,-6.122350906906e-01,-8.575872441372e+00,1,1.000000000000e+00
Gd,Rf,-4.233640597735e-01,-6.425784651120e-01,-9.785414579111e+00,0,1.000000000000e+00
Gd,Db,-4.617450118107e-01,-6.636838064856e-01,-1.069098431955e+01,0,1.000000000000e+00
Gd,Sg,-5.067734937504e-01,-6.878492013036e-01,-1.181942013319e+01,0,1.000000000000e+00
Gd,Bh,-5.013353933438e-01,-6.849636555857e-01,-1.167836565648e+01,0,1.000000000000e+00
Gd,Hs,-4.958405324150e-01,-6.820388978591e-01,-1.153731117978e+01,0,1.000000000000e+00
Tb,Dy,8.828659774620e-01,9.624909368176e-01,1.058011036709e+01,1,0.000000000000e+00
Tb,Ho,8.781400884385e-01,7.795136378149e-01,8.523010496742e+00,1,0.000000000000e+00
Tb,Er,8.817789203624e-01,9.685110586966e-01,1.023621707610e+01,1,0.000000000000e+00
Tb,Tm,6.480583863137e-01,8.693367718390e-01,7.794264479025e+00,1,0.000000000000e+00
Tb,Yb,7.279720287842e-01,6.686741105381e-01,5.091056879679e+00,1,0.000000000000e+00
Tb,Lu,8.025152072853e-01,6.919675634862e-01,7.010900508612e+00,1,0.000000000000e+00
Tb,Hf,-5.364747002182e-02,6.073126355640e-02,-1.107631525987e+00,0,0.000000000000e+00
Tb,Ta,8.947051938139e-01,8.391212241887e-01,7.894921444625e+00,0,0.000000000000e+00
Tb,W,-4.797984204835e-02,1.424121014666e-01,-9.921039656643e-01,0,0.000000000000e+00
Tb,Re,8.323717311095e-01,7.840413954673e-01,6.258982491313e+00,0,0.000000000000e+00
Tb,Os,8.380245480255e-01,7.631741750561e-01,6.852213663328e+00,0,0.000000000000e+00
Tb,Ir,7.796291571841e-01,6.894057050380e-01,6.056633905960e+00,0,0.000000000000e+00
Tb,Pt,5.867550601603e-01,5.239753686169e-01,3.883463100543e+00,0,0.000000000000e+00
Tb,Au,3.022492641436e-01,2.016303444640e-01,2.171932431935e+00,0,0.000000000000e+00
Tb,Hg,-4.661974158059e-01,-2.146558845101e-01,-4.166317863147e+00,0,0.000000000000e+00
Tb,Tl,4.906856940374e-01,2.812182369636e-01,3.698819091250e+00,0,0.000000000000e+00
Tb,Pb,3.064556462498e-01,5.719786431293e-02,1.965679256245e+00,0,0.000000000000e+00
Tb,Bi,-1.068885239077e-01,-1.176095556065e-01,-3.478656847900e+00,0,0.000000000000e+00
Tb,Po,4.119825236994e-01,2.537584199096e-01,3.417814641232e+00,0,0.000000000000e+00
Tb,At,1.934470565263e-01,2.328316203848e-01,5.737835613819e+00,0,0.000000000000e+00
Tb,Rn,-3.772919303125e-01,-2.012978134988e-01,-3.844014700631e+00,0,0.000000000000e+00
Tb,Fr,1.470562759077e-01,4.049792395092e-01,5.221541566142e+00,0,1.000000000000e+00
Tb,Ra,5.142268144458e-01,1.886036997437e-01,4.090420251824e+00,0,1.000000000000e+00
Tb,Ac,6.811517403533e-01,4.544046259496e-01,7.206028594974e+00,1,1.000000000000e+00
Tb,Th,2.727079033627e-01,4.921230510589e-01,7.547392639844e+00,1,1.000000000000e+00
Tb,Pa,-2.237755835145e-01,-5.435045621155e-01,-3.541912412825e+00,1,1.000000000000e+00
Tb,U,-2.626117447303e-01,-5.739226027487e-01,-4.165264810655e+00,1,1.000000000000e+00
Tb,Np,-2.242358010117e-01,-5.296242127432e-01,-3.550301513528e+00,1,1.000000000000e+00
Tb,Pu,-2.136856522719e-01,-5.350331725486e-01,-3.383477682755e+00,1,1.000000000000e+00
Tb,Am,-1.208802750699e-01,-4.179804834687e-01,-1.996587272724e+00,1,1.000000000000e+00
Tb,Cm,-2.127899967894e-01,-5.436175137692e-01,-3.385352540374e+00,1,1.000000000000e+00
Tb,Bk,-2.516778457409e-01,-5.645003700141e-01,-3.987204662910e+00,1,1.000000000000e+00
Tb,Cf,-1.772117179014e-01,-4.646770321157e-01,-2.877295271545e+00,1,1.000000000000e+00
Tb,Es,-1.567430220361e-01,-3.971519201839e-01,-2.718651117970e+00,1,1.000000000000e+00
Tb,Fm,-3.884932431135e-01,-6.244797241818e-01,-9.559250848763e+00,1,1.000000000000e+00
Tb,Md,-3.930322822892e-01,-6.270849453539e-01,-9.673347409752e+00,1,1.000000000000e+00
Tb,No,-3.952556724048e-01,-6.283589859965e-01,-9.729417719723e+00,1,1.000000000000e+00
Tb,Lr,-3.054964640667e-01,-5.757335663754e-01,-7.538926743823e+00,1,1.000000000000e+00
Tb,Rf,-3.633996112862e-01,-6.099700935426e-01,-8.936609615937e+00,0,1.000000000000e+00
Tb,Db,-4.052510624759e-01,-6.340697909450e-01,-9.983038075293e+00,0,1.000000000000e+00
Tb,Sg,-4.548551472388e-01,-6.620290450374e-01,-1.128699877231e+01,0,1.000000000000e+00
Tb,Bh,-4.488325403196e-01,-6.586666665822e-01,-1.112400368518e+01,0,1.000000000000e+00
Tb,Hs,-4.427564044338e-01,-6.552656652643e-01,-1.096100859806e+01,0,1.000000000000e+00
Dy,Ho,6.694222339620e-01,6.171528355191e-01,6.994112632532e+00,1,0.000000000000e+00
Dy,Er,9.965021628683e-01,9.970059192334e-01,1.245263590050e+01,1,0.000000000000e+00
Dy,Tm,8.016166627583e-01,9.090135767107e-01,1.037841443226e+01,1,0.000000000000e+00
Dy,Yb,6.882810692372e-01,5.769329194145e-01,5.181581708939e+00,1,0.000000000000e+00
Dy,Lu,5.624426127005e-01,5.347984775460e-01,5.289346520657e+00,1,0.000000000000e+00
Dy,Hf,-8.254442833635e-02,4.663337535025e-02,-1.834581865922e+00,0,0.000000000000e+00
Dy,Ta,6.867029283933e-01,7.020096034850e-01,6.522889532441e+00,0,0.000000000000e+00
Dy,W,-2.448374779996e-02,1.766542491614e-01,-5.449787125473e-01,0,0.000000000000e+00
Dy,Re,7.725433016550e-01,6.893592729258e-01,6.253346809664e+00,0,0.000000000000e+00
Dy,Os,6.332676687821e-01,6.346854016095e-01,5.573971470381e+00,0,0.000000000000e+00
Dy,Ir,5.578002756100e-01,5.552342029408e-01,4.664716395648e+00,0,0.000000000000e+00
Dy,Pt,3.518377435483e-01,3.989542366593e-01,2.506732753809e+00,0,0.000000000000e+00
Dy,Au,5.326959888024e-02,4.684460032938e-02,4.120631274012e-01,0,0.000000000000e+00
Dy,Hg,-1.611900465077e-01,-9.201130676493e-02,-1.550686582415e+00,0,0.000000000000e+00
Dy,Tl,1.886938286199e-01,9.814078705692e-02,1.531160300506e+00,0,0.000000000000e+00
Dy,Pb,1.041079122688e-01,-3.889611497724e-02,7.188396668812e-01,0,0.000000000000e+00
Dy,Bi,-1.474962691906e-01,-1.470762505798e-01,-5.167313549988e+00,0,0.000000000000e+00
Dy,Po,1.295968636363e-01,9.211379838529e-02,1.157357347626e+00,0,0.000000000000e+00
Dy,At,1.126323664728e-01,1.679243313307e-01,3.596271360382e+00,0,0.000000000000e+00
Dy,Rn,-1.914393635572e-01,-1.766988204692e-01,-2.099626448527e+00,0,0.000000000000e+00
Dy,Fr,1.023814883425e-01,2.718560806075e-01,3.913270637514e+00,0,1.000000000000e+00
Dy,Ra,2.550129154504e-01,1.196994401769e-02,2.183628010864e+00,0,1.000000000000e+00
Dy,Ac,3.591759322867e-01,2.369062082898e-01,4.090370126105e+00,1,1.000000000000e+00
Dy,Th,3.238637378651e-01,5.424829664411e-01,9.648611348330e+00,1,1.000000000000e+00
Dy,Pa,-3.548098360652e-01,-5.591846222118e-01,-6.045386051318e+00,1,1.000000000000e+00
Dy,U,-3.858869885071e-01,-5.843844635313e-01,-6.588580809382e+00,1,1.000000000000e+00
Dy,Np,-3.506268785385e-01,-5.448093600440e-01,-5.975974838909e+00,1,1.000000000000e+00
Dy,Pu,-3.443356497808e-01,-5.510828383680e-01,-5.869123003635e+00,1,1.000000000000e+00
Dy,Am,-2.546420728953e-01,-4.445701412645e-01,-4.527581631873e+00,1,1.000000000000e+00
Dy,Cm,-3.439793924825e-01,-5.590278610162e-01,-5.890991392917e+00,1,1.000000000000e+00
Dy,Bk,-3.761995567178e-01,-5.761406400606e-01,-6.415715388567e+00,1,1.000000000000e+00
Dy,Cf,-3.028005891085e-01,-4.851034546706e-01,-5.292391724692e+00,1,1.000000000000e+00
Dy,Es,-2.725318000501e-01,-4.203080905756e-01,-5.088452409371e+00,1,1.000000000000e+00
Dy,Fm,-4.471928145083e-01,-6.195910974311e-01,-1.184509299964e+01,1,1.000000000000e+00
Dy,Md,-4.504706715660e-01,-6.214402031996e-01,-1.193488813287e+01,1,1.000000000000e+00
Dy,No,-4.520735916577e-01,-6.223428424357e-01,-1.197901602691e+01,1,1.000000000000e+00
Dy,Lr,-3.860400403318e-01,-5.842518926975e-01,-1.025507774780e+01,1,1.000000000000e+00
Dy,Rf,-4.289415792062e-01,-6.092137890850e-01,-1.135506812977e+01,0,1.000000000000e+00
Dy,Db,-4.592574029517e-01,-6.263753592453e-01,-1.217861778018e+01,0,1.000000000000e+00
Dy,Sg,-4.943388791548e-01,-6.457692364111e-01,-1.320484787415e+01,0,1.000000000000e+00
Dy,Bh,-4.901327873250e-01,-6.434701319923e-01,-1.307656911240e+01,0,1.000000000000e+00
Dy,Hs,-4.858738137481e-01,-6.411348328158e-01,-1.294829035066e+01,0,1.000000000000e+00
Ho,Er,6.895870257245e-01,6.541435143903e-01,6.979204575263e+00,1,0.000000000000e+00
Ho,Tm,4.694039459816e-01,5.840832384877e-01,4.922036290299e+00,1,0.000000000000e+00
Ho,Yb,8.336837611039e-01,8.634573232775e-01,5.083135313659e+00,1,0.000000000000e+00
Ho,Lu,9.449242515039e-01,9.538738805739e-01,7.197051337055e+00,1,0.000000000000e+00
Ho,Hf,-7.857108407532e-02,2.417486389970e-02,-1.414314128666e+00,0,0.000000000000e+00
Ho,Ta,9.649700666808e-01,9.759000167896e-01,7.423671882984e+00,0,0.000000000000e+00
Ho,W,-1.419583169970e-01,-3.979148733747e-02,-2.559153202731e+00,0,0.000000000000e+00
Ho,Re,8.975434497828e-01,9.211724333587e-01,5.884085410560e+00,0,0.000000000000e+00
Ho,Os,9.287287933385e-01,9.387163232664e-01,6.620642509127e+00,0,0.000000000000e+00
Ho,Ir,9.062494096727e-01,9.180153516210e-01,6.138016609269e+00,0,0.000000000000e+00
Ho,Pt,7.334670807545e-01,7.903772354412e-01,4.232335021142e+00,0,0.000000000000e+00
Ho,Au,5.874519533841e-01,6.681199398082e-01,3.680361529350e+00,0,0.000000000000e+00
Ho,Hg,-5.244029810530e-01,-2.701442510436e-01,-4.085872052177e+00,0,0.000000000000e+00
Ho,Tl,7.694712352571e-01,7.512961458921e-01,5.056955776338e+00,0,0.000000000000e+00
Ho,Pb,5.210510437168e-01,3.676614214323e-01,2.913817648142e+00,0,0.000000000000e+00
Ho,Bi,-6.942944991964e-02,-1.213401580430e-02,-1.969977684552e+00,0,0.000000000000e+00
Ho,Po,7.034063655963e-01,7.171232917680e-01,5.087601403020e+00,0,0.000000000000e+00
Ho,At,3.161039448571e-01,4.148265035649e-01,8.174345004920e+00,0,0.000000000000e+00
Ho,Rn,-2.527313849699e-01,5.347322487049e-02,-2.244935009304e+00,0,0.000000000000e+00
Ho,Fr,1.943974369370e-01,6.882064256356e-01,6.017869734159e+00,0,1.000000000000e+00
Ho,Ra,7.727554221310e-01,6.060080457572e-01,5.359105956166e+00,0,1.000000000000e+00
Ho,Ac,9.141382254674e-01,8.755303639343e-01,8.431426379685e+00,1,1.000000000000e+00
Ho,Th,1.542283411226e-01,1.893649668619e-01,3.721349663318e+00,1,1.000000000000e+00
Ho,Pa,-9.095951115905e-02,-4.860327278963e-01,-1.255192422517e+00,1,1.000000000000e+00
Ho,U,-1.338235669251e-01,-5.230872436540e-01,-1.850538588049e+00,1,1.000000000000e+00
Ho,Np,-9.253828924722e-02,-4.701070981078e-01,-1.277376210385e+00,1,1.000000000000e+00
Ho,Pu,-8.251512375288e-02,-4.772183076223e-01,-1.139091420246e+00,1,1.000000000000e+00
Ho,Am,1.260184723756e-02,-3.427520252907e-01,1.814697084297e-01,1,1.000000000000e+00
Ho,Cm,-8.462010307558e-02,-4.889086225825e-01,-1.173716785269e+00,1,1.000000000000e+00
Ho,Bk,-1.223732168775e-01,-5.118686953249e-01,-1.690234606101e+00,1,1.000000000000e+00
Ho,Cf,-4.252682918479e-02,-3.944594083216e-01,-6.019938729640e-01,1,1.000000000000e+00
Ho,Es,-2.247893647260e-02,-3.180817466924e-01,-3.399210774635e-01,1,1.000000000000e+00
Ho,Fm,-3.209275612891e-01,-5.991206852201e-01,-6.884691373143e+00,1,1.000000000000e+00
Ho,Md,-3.256253153320e-01,-6.020985142531e-01,-6.987209986172e+00,1,1.000000000000e+00
Ho,No,-3.279277628244e-01,-6.035558361876e-01,-7.037590561717e+00,1,1.000000000000e+00
Ho,Lr,-2.356212249690e-01,-5.438843090242e-01,-5.069379646724e+00,1,1.000000000000e+00
Ho,Rf,-2.950197591785e-01,-5.825870884886e-01,-6.325232656328e+00,0,1.000000000000e+00
Ho,Db,-3.382893791641e-01,-6.100969695009e-01,-7.265474792965e+00,0,1.000000000000e+00
Ho,Sg,-3.899883093376e-01,-6.423481473809e-01,-8.437116084724e+00,0,1.000000000000e+00
Ho,Bh,-3.836854171265e-01,-6.384480326813e-01,-8.290660923254e+00,0,1.000000000000e+00
Ho,Hs,-3.773340517936e-01,-6.345094812592e-01,-8.144205761784e+00,0,1.000000000000e+00
Er,Tm,8.043937034783e-01,9.135838853446e-01,1.008828384421e+01,1,0.000000000000e+00
Er,Yb,7.266525119580e-01,6.235239493588e-01,5.299167694201e+00,1,0.000000000000e+00
Er,Lu,5.946783713306e-01,5.836482302297e-01,5.417392521498e+00,1,0.000000000000e+00
Er,Hf,-1.157089609068e-01,1.672983433832e-02,-2.491154616746e+00,0,0.000000000000e+00
Er,Ta,7.124004067157e-01,7.411702215651e-01,6.555104818951e+00,0,0.000000000000e+00
Er,W,-6.281241936585e-02,1.383214530271e-01,-1.354351897517e+00,0,0.000000000000e+00
Er,Re,8.044637958302e-01,7.318783378043e-01,6.307838208287e+00,0,0.000000000000e+00
Er,Os,6.618666156749e-01,6.785963848974e-01,5.643288579934e+00,0,0.000000000000e+00
Er,Ir,5.834941121415e-01,5.985759902334e-01,4.726801405337e+00,0,0.000000000000e+00
Er,Pt,3.845162205544e-01,4.471349836053e-01,2.653778257397e+00,0,0.000000000000e+00
Er,Au,9.289366898047e-02,1.014806612478e-01,6.960730217666e-01,0,0.000000000000e+00
Er,Hg,-1.473918785406e-01,-8.677174528004e-02,-1.373547618462e+00,0,0.000000000000e+00
Er,Tl,2.275267587993e-01,1.523515073252e-01,1.788462348875e+00,0,0.000000000000e+00
Er,Pb,1.411269076694e-01,-1.759249605236e-03,9.439358487322e-01,0,0.000000000000e+00
Er,Bi,-1.471509254514e-01,-1.428703844731e-01,-4.993799887957e+00,0,0.000000000000e+00
Er,Po,1.620702464144e-01,1.432869427374e-01,1.402040735288e+00,0,0.000000000000e+00
Er,At,1.054940575089e-01,1.825553942715e-01,3.262883739207e+00,0,0.000000000000e+00
Er,Rn,-1.713355585573e-01,-1.490619714071e-01,-1.820298685393e+00,0,0.000000000000e+00
Er,Fr,1.092412614533e-01,3.078141984124e-01,4.044729753119e+00,0,1.000000000000e+00
Er,Ra,2.690952909342e-01,3.927506732410e-02,2.232065504914e+00,0,1.000000000000e+00
Er,Ac,3.784503216646e-01,2.762467083794e-01,4.174924408733e+00,1,1.000000000000e+00
Er,Th,3.161654583398e-01,5.273304226392e-01,9.124335956259e+00,1,1.000000000000e+00
Er,Pa,-3.508142201477e-01,-5.704004753636e-01,-5.790151609675e+00,1,1.000000000000e+00
Er,U,-3.798393130761e-01,-5.958780600759e-01,-6.282261520129e+00,1,1.000000000000e+00
Er,Np,-3.404796709972e-01,-5.524924389918e-01,-5.621330231330e+00,1,1.000000000000e+00
Er,Pu,-3.341958432694e-01,-5.592344016441e-01,-5.517935561951e+00,1,1.000000000000e+00
Er,Am,-2.413684099930e-01,-4.464838281535e-01,-4.157199971042e+00,1,1.000000000000e+00
Er,Cm,-3.309080373915e-01,-5.664687576429e-01,-5.489687671812e+00,1,1.000000000000e+00
Er,Bk,-3.685966815436e-01,-5.865506859810e-01,-6.089232951452e+00,1,1.000000000000e+00
Er,Cf,-2.937302616418e-01,-4.902869392717e-01,-4.973112865744e+00,1,1.000000000000e+00
Er,Es,-2.736737035082e-01,-4.270943506250e-01,-4.949780716283e+00,1,1.000000000000e+00
Er,Fm,-4.679289739902e-01,-6.468992286095e-01,-1.200626578584e+01,1,1.000000000000e+00
Er,Md,-4.711586807574e-01,-6.487578755922e-01,-1.209214611885e+01,1,1.000000000000e+00
Er,No,-4.727376128777e-01,-6.496649487472e-01,-1.213435016822e+01,1,1.000000000000e+00
Er,Lr,-4.074751237544e-01,-6.112764111310e-01,-1.048557046056e+01,1,1.000000000000e+00
Er,Rf,-4.499245526261e-01,-6.364575981876e-01,-1.153760453997e+01,0,1.000000000000e+00
Er,Db,-4.798102707781e-01,-6.537154241887e-01,-1.232524987989e+01,0,1.000000000000e+00
Er,Sg,-5.142551626184e-01,-6.731477469919e-01,-1.330673940003e+01,0,1.000000000000e+00
Er,Bh,-5.101343073396e-01,-6.708487298150e-01,-1.318405321001e+01,0,1.000000000000e+00
Er,Hs,-5.059590161442e-01,-6.685121305257e-01,-1.306136702000e+01,0,1.000000000000e+00
Tm,Yb,5.280889681702e-01,6.088189677155e-01,3.989966116860e+00,1,0.000000000000e+00
Tm,Lu,3.863539681351e-01,5.414458490837e-01,3.646487811204e+00,1,0.000000000000e+00
Tm,Hf,-1.891414995259e-01,-4.705381853670e-02,-4.218924429680e+00,0,0.000000000000e+00
Tm,Ta,4.902417757315e-01,6.743476673131e-01,4.673551439962e+00,0,0.000000000000e+00
Tm,W,-1.338775200180e-01,7.033032293288e-02,-2.990714017731e+00,0,0.000000000000e+00
Tm,Re,5.977387713486e-01,6.933043951375e-01,4.855866034055e+00,0,0.000000000000e+00
Tm,Os,4.541985938565e-01,6.387263861054e-01,4.012257497139e+00,0,0.000000000000e+00
Tm,Ir,3.840449855050e-01,5.734147114002e-01,3.223251588312e+00,0,0.000000000000e+00
Tm,Pt,2.004114254913e-01,4.304605736422e-01,1.433024687484e+00,0,0.000000000000e+00
Tm,Au,-3.923489092803e-02,1.256964892726e-01,-3.045947149797e-01,0,0.000000000000e+00
Tm,Hg,-1.458519278859e-01,-6.087901660360e-02,-1.408197499366e+00,0,0.000000000000e+00
Tm,Tl,4.404569543320e-02,1.327090925128e-01,3.587005325830e-01,0,0.000000000000e+00
Tm,Pb,-4.700382099947e-02,-3.436328183786e-02,-3.257219654904e-01,0,0.000000000000e+00
Tm,Bi,4.082662463249e-01,2.218618246799e-01,1.435465773560e+01,0,0.000000000000e+00
Tm,Po,2.187496613005e-02,1.655045066775e-01,1.960586271668e-01,0,0.000000000000e+00
Tm,At,9.089651150988e-02,2.292207650306e-01,2.912742197434e+00,0,0.000000000000e+00
Tm,Rn,-1.647455596438e-01,-6.979565378966e-02,-1.813385326713e+00,0,0.000000000000e+00
Tm,Fr,7.585966928927e-02,2.968277045809e-01,2.910013319861e+00,0,1.000000000000e+00
Tm,Ra,6.076469807652e-02,-3.236477444535e-02,5.221958437294e-01,0,1.000000000000e+00
Tm,Ac,1.794103510913e-01,2.098003847632e-01,2.050541024412e+00,1,1.000000000000e+00
Tm,Th,2.751241150155e-01,4.662703446438e-01,8.226152075188e+00,1,1.000000000000e+00
Tm,Pa,-4.139591280292e-01,-5.938886669803e-01,-7.078666283653e+00,1,1.000000000000e+00
Tm,U,-4.390578578531e-01,-6.205640013083e-01,-7.523485395230e+00,1,1.000000000000e+00
Tm,Np,-3.985877967137e-01,-5.707361035140e-01,-6.817939437717e+00,1,1.000000000000e+00
Tm,Pu,-3.970917373186e-01,-5.814073547552e-01,-6.792781727079e+00,1,1.000000000000e+00
Tm,Am,-2.991540461809e-01,-4.547958807945e-01,-5.338221570452e+00,1,1.000000000000e+00
Tm,Cm,-3.964087219819e-01,-5.913125007703e-01,-6.813413564343e+00,1,1.000000000000e+00
Tm,Bk,-4.286528897795e-01,-6.102543125347e-01,-7.336655931082e+00,1,1.000000000000e+00
Tm,Cf,-3.468205885676e-01,-4.997621211019e-01,-6.083671046966e+00,1,1.000000000000e+00
Tm,Es,-3.136664401471e-01,-4.253934717682e-01,-5.877629054431e+00,1,1.000000000000e+00
Tm,Fm,-4.907659997879e-01,-6.707424055096e-01,-1.304619037488e+01,1,1.000000000000e+00
Tm,Md,-4.930544003503e-01,-6.720500856275e-01,-1.311028875067e+01,1,1.000000000000e+00
Tm,No,-4.941705727351e-01,-6.726862714966e-01,-1.314178852391e+01,1,1.000000000000e+00
Tm,Lr,-4.467689759818e-01,-6.447738770962e-01,-1.191119127795e+01,1,1.000000000000e+00
Tm,Rf,-4.778848783972e-01,-6.632996709991e-01,-1.269639638131e+01,0,1.000000000000e+00
Tm,Db,-4.991490795583e-01,-6.755105723868e-01,-1.328427005637e+01,0,1.000000000000e+00
Tm,Sg,-5.228478985778e-01,-6.886314236250e-01,-1.401682292248e+01,0,1.000000000000e+00
Tm,Bh,-5.200648185952e-01,-6.871207771523e-01,-1.392525381422e+01,0,1.000000000000e+00
Tm,Hs,-5.172295762979e-01,-6.855729532493e-01,-1.383368470595e+01,0,1.000000000000e+00
Yb,Lu,8.608191621081e-01,9.354120657894e-01,4.724257578059e+00,1,0.000000000000e+00
Yb,Hf,-2.815019773515e-01,-1.587056969881e-01,-3.651141140269e+00,0,0.000000000000e+00
Yb,Ta,8.500550930623e-01,8.990965564520e-01,4.712116699084e+00,0,0.000000000000e+00
Yb,W,-3.111736341619e-01,-1.858407047323e-01,-4.042055504201e+00,0,0.000000000000e+00
Yb,Re,9.499845465816e-01,9.721795159497e-01,4.487495893335e+00,0,0.000000000000e+00
Yb,Os,8.708959724521e-01,9.557293551713e-01,4.473439284703e+00,0,0.000000000000e+00
Yb,Ir,8.562376195626e-01,9.615578514401e-01,4.178675673333e+00,0,0.000000000000e+00
Yb,Pt,6.990734681854e-01,8.706078493401e-01,2.906606686140e+00,0,0.000000000000e+00
Yb,Au,6.430569796322e-01,8.020908830236e-01,2.902896980746e+00,0,0.000000000000e+00
Yb,Hg,-1.049742260434e-01,2.740860810541e-02,-5.893405572294e-01,0,0.000000000000e+00
Yb,Tl,6.670654496685e-01,7.352294372817e-01,3.158851796017e+00,0,0.000000000000e+00
Yb,Pb,4.594717566654e-01,3.550322378702e-01,1.851420026943e+00,0,0.000000000000e+00
Yb,Bi,-1.533014983125e-01,-5.403773374468e-02,-3.134209472769e+00,0,0.000000000000e+00
Yb,Po,6.870486847108e-01,8.229597645855e-01,3.580620830808e+00,0,0.000000000000e+00
Yb,At,4.182204514832e-01,5.671761110143e-01,7.792778847752e+00,0,0.000000000000e+00
Yb,Rn,2.057159853379e-01,4.589113692380e-01,1.316669188852e+00,0,0.000000000000e+00
Yb,Fr,1.575322508734e-01,6.325833280014e-01,3.513870593296e+00,0,1.000000000000e+00
Yb,Ra,5.049131826615e-01,3.616011983987e-01,2.523080049551e+00,0,1.000000000000e+00
Yb,Ac,6.315498956765e-01,6.433018768598e-01,4.197211822149e+00,1,1.000000000000e+00
Yb,Th,3.588511928949e-02,5.733794928806e-02,6.238996226441e-01,1,1.000000000000e+00
Yb,Pa,-1.995693213413e-01,-5.966899831663e-01,-1.984357919452e+00,1,1.000000000000e+00
Yb,U,-2.406721960062e-01,-6.367677985272e-01,-2.398034915162e+00,1,1.000000000000e+00
Yb,Np,-1.586984454021e-01,-5.540861632509e-01,-1.578461766483e+00,1,1.000000000000e+00
Yb,Pu,-1.669680380679e-01,-5.759453267307e-01,-1.660819390288e+00,1,1.000000000000e+00
Yb,Am,-3.876038233111e-03,-3.839367654990e-01,-4.021814357682e-02,1,1.000000000000e+00
